IDSTUD;ITSEX;IDBOOK;ASBG01;ASBG03;ASBG04;ASBG05A;ASBG05B;ASBG05C;ASBG05D;ASBG05E;ASBG05F;ASBG05G;ASBG05H;ASBG05I;ASBG05J;ASBG05K;ASBG06;ASBG07A;ASBG07B;ASBG08A;ASBG08B;ASBG09A;ASBG09B;ASBG09C;ASBG09D;ASBG09E;ASBG09F;ASBG09G;ASBG09H;ASBG10A;ASBG10B;ASBG10C;ASBG10D;ASBG10E;ASBG10F;ASBG11A;ASBG11B;ASBG11C;ASBG11D;ASBG11E;ASBG11F;ASBG11G;ASBG11H;ASBG11I;ASBG11J;ASBR01A;ASBR01B;ASBR01C;ASBR01D;ASBR01E;ASBR01F;ASBR01G;ASBR01H;ASBR01I;ASBR02A;ASBR02B;ASBR02C;ASBR02D;ASBR02E;ASBR03A;ASBR03B;ASBR03C;ASBR04;ASBR05;ASBR06A;ASBR06B;ASBR07A;ASBR07B;ASBR07C;ASBR07D;ASBR07E;ASBR07F;ASBR07G;ASBR07H;ASBR08A;ASBR08B;ASBR08C;ASBR08D;ASBR08E;ASBR08F;ASDAGE;TOTWGT;SENWGT;JKREP;JKZONE;ASRREA01;ASRREA02;ASRREA03;ASRREA04;ASRREA05;ASRLIT01;ASRLIT02;ASRLIT03;ASRLIT04;ASRLIT05;ASRINF01;ASRINF02;ASRINF03;ASRINF04;ASRINF05;ASRIIE01;ASRIIE02;ASRIIE03;ASRIIE04;ASRIIE05;ASRRSI01;ASRRSI02;ASRRSI03;ASRRSI04;ASRRSI05;ASRIBM01;ASRIBM02;ASRIBM03;ASRIBM04;ASRIBM05
50430107;1;18;1;1;2;1;1;1;1;2;1;1;1;1;1;2;3;2;3;2;2;1;1;1;3;3;1;2;1;3;2;3;1;1;1;3;2;2;4;4;3;3;4;4;3;3;3;1;1;3;3;1;1;1;3;2;2;2;3;1;2;4;2;2;2;1;4;2;3;3;3;2;3;1;1;1;1;3;4;4;10.25;15.938113;0.099934;1;2;645.29267;636.54333;574.60063;649.61792;565.19961;634.1154;597.7284;602.48109;602.89546;574.42688;616.69784;619.59908;609.12022;599.89808;583.2047;607.21477;625.70668;565.46365;582.18495;578.98308;626.42739;639.91213;576.09455;602.8734;602.03178;5;5;4;5;4
50430108;2;10;2;1;4;1;1;1;1;2;2;1;1;2;1;2;4;3;4;2;2;1;2;1;1;1;1;1;1;3;2;1;2;1;1;3;4;2;4;3;2;4;4;4;4;1;1;1;2;2;1;1;2;1;3;2;2;1;3;1;1;2;1;1;1;2;3;3;2;4;3;2;3;1;1;1;2;4;4;4;10.67;15.938113;0.099934;1;2;680.13095;575.79508;658.3165;655.97819;633.71038;663.0814;615.98187;576.67261;643.73041;620.26365;610.60481;607.97252;594.56824;666.54791;651.73158;587.26297;680.18313;559.08381;619.08409;657.33079;604.81925;680.21404;556.44417;614.16252;630.78195;5;4;5;5;5
50430109;1;8;1;1;4;1;1;1;1;1;1;2;1;2;1;2;5;1;1;2;3;1;2;1;2;2;2;2;4;2;2;3;1;1;2;4;4;3;4;4;4;4;4;4;4;2;1;1;1;1;1;1;1;1;3;3;4;3;4;1;1;4;1;4;2;2;3;2;4;2;1;1;2;1;1;1;3;4;2;4;10.25;15.938113;0.099934;1;2;579.96384;572.4768;539.95912;599.17971;588.87459;576.70722;526.29137;576.72076;575.55546;609.60339;572.239;536.46341;565.99911;547.58803;595.7793;566.71753;573.54099;533.36917;604.36126;569.35241;563.50895;573.15703;530.87317;604.67144;569.28143;4;4;3;4;4
50430110;2;11;2;1;5;1;1;1;1;2;2;1;1;2;2;2;5;3;3;1;2;1;1;1;4;2;1;1;1;3;2;4;2;3;1;4;3;4;4;4;3;4;4;4;4;1;1;2;1;2;1;1;1;1;4;2;1;1;3;1;1;2;1;3;4;3;3;2;4;3;4;2;2;1;1;1;4;4;4;2;11.42;15.938113;0.099934;1;2;536.96025;570.39955;553.55964;506.94255;547.75793;559.95016;611.86834;587.37173;586.22618;523.42036;582.47131;591.1969;606.44621;558.02924;533.29597;534.28852;568.40445;544.29353;516.64866;514.99097;534.08986;553.67527;524.19474;500.88394;517.4442;3;4;4;3;3
50430111;2;9;2;2;3;1;1;1;1;1;2;1;1;1;2;2;5;1;2;1;1;1;2;2;3;4;1;2;1;3;1;2;1;1;1;4;4;4;3;4;4;4;4;4;4;2;1;2;3;2;1;1;1;1;3;2;3;2;3;2;2;4;1;2;2;3;3;2;3;4;1;2;3;2;2;1;3;4;3;3;11.42;15.938113;0.099934;1;2;602.98958;609.76254;567.91026;578.0143;594.27636;539.99572;603.19992;630.36381;564.47398;567.63192;563.03988;644.53152;624.51851;574.31619;622.11562;576.20334;585.98364;564.76469;587.93616;553.76845;536.77879;584.33113;587.83846;565.11456;549.04045;4;4;4;4;4
50430112;1;1;1;1;2;1;1;1;1;2;2;1;1;2;2;2;5;3;3;1;2;1;1;2;2;3;2;3;3;2;2;2;4;1;1;4;4;4;4;4;4;4;4;4;4;2;2;2;1;2;2;2;1;1;4;4;3;4;4;1;1;3;1;2;1;3;3;2;4;3;2;2;3;3;1;1;3;4;4;4;10.33;15.938113;0.099934;1;2;570.69674;556.0646;546.97618;567.60203;536.42092;552.477;479.62227;615.86049;530.47996;591.1952;546.04223;477.2086;618.64995;533.58337;573.73619;528.47567;531.89927;544.41474;550.79038;507.26591;552.25595;552.03723;568.75574;552.44503;507.47115;4;4;3;4;3
50430113;1;12;1;1;3;1;1;1;1;1;1;2;1;2;2;2;5;1;4;2;2;1;3;1;2;1;2;3;3;1;1;1;1;1;1;4;4;4;4;4;3;3;4;4;4;2;2;1;2;1;2;1;1;2;4;2;1;2;3;2;1;3;2;1;2;4;3;1;2;2;2;3;1;1;2;1;1;2;4;2;11;15.938113;0.099934;1;2;531.26099;517.70788;559.30987;548.17974;579.95584;556.98237;532.24894;537.29663;519.32766;547.43474;542.09936;502.35823;569.57416;526.85986;528.55843;538.1402;573.91787;499.74569;518.65752;577.88027;498.1904;528.33155;480.69282;483.96535;537.86417;3;3;4;3;4
50430114;1;13;1;1;3;1;1;1;1;2;2;2;2;2;1;2;5;1;3;2;2;4;4;4;2;3;4;4;4;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;4;4;3;2;4;1;4;2;1;2;1;4;4;2;4;4;1;1;4;9;2;1;4;4;4;4;10.25;15.938113;0.099934;1;2;551.48635;514.72047;518.03015;512.52625;553.12309;509.13085;532.79228;516.73585;522.42696;559.22181;517.18167;549.68169;531.8911;554.30948;604.26039;587.35365;542.75872;515.16353;495.93117;541.81685;572.12969;541.10723;527.49403;516.29897;561.62879;4;3;3;3;4
50430115;2;2;2;1;3;1;1;1;1;1;2;1;1;2;1;2;5;3;3;1;1;1;2;3;3;2;1;2;3;4;2;2;1;4;2;4;4;3;3;3;4;3;4;4;4;1;1;1;2;2;2;3;1;2;4;3;4;3;2;1;1;4;1;1;2;4;4;3;4;2;1;2;1;1;1;1;4;4;4;4;10.75;15.938113;0.099934;1;2;562.80122;534.54502;538.15703;580.74174;561.03112;605.02177;619.17096;607.74391;584.11755;646.83372;562.99235;603.46528;602.68616;539.10353;598.32567;527.92132;562.45008;575.91068;592.14725;536.96054;531.31645;563.69871;571.65056;633.44172;577.2866;4;3;3;4;4
50430116;2;3;2;1;4;1;1;1;1;2;2;2;2;2;1;2;5;3;3;2;2;1;2;2;3;2;2;2;2;3;2;2;1;2;1;4;3;4;4;4;4;4;4;4;4;3;2;1;1;2;3;2;2;1;3;2;3;3;3;3;2;4;2;4;1;2;3;3;3;3;3;3;3;2;1;1;3;3;3;4;9.83;15.938113;0.099934;1;2;568.79155;612.86034;581.07637;598.53482;569.43641;590.45904;580.36569;629.29906;654.71654;582.17676;644.29489;626.67937;615.23716;678.48335;596.93002;597.15017;603.939;621.9476;626.28949;557.53712;597.75827;561.05326;602.23219;628.92825;545.29639;4;4;4;4;4
50430117;1;4;1;4;4;1;1;1;1;2;1;1;1;1;2;2;5;2;9;2;9;1;1;1;2;2;1;4;1;2;2;1;3;1;1;4;4;4;2;9;4;4;4;4;4;1;1;1;2;2;1;1;1;1;2;1;2;1;1;1;1;2;1;1;2;1;3;2;2;2;2;1;1;1;1;1;1;2;4;3;10.25;15.938113;0.099934;1;2;503.68143;478.60593;504.47819;488.79957;484.98136;477.81807;511.84757;490.83343;516.57558;440.38373;447.73868;446.74231;490.57516;496.77189;411.42011;483.37597;514.40326;472.07123;503.13257;511.62128;505.20263;549.31888;496.27487;502.55358;512.42142;3;3;3;3;3
50430119;2;5;2;2;5;1;1;1;1;2;1;1;1;1;2;2;5;3;4;3;1;1;2;2;3;4;1;1;1;9;2;3;2;2;4;3;2;4;4;9;4;9;9;9;4;3;4;4;4;2;2;3;3;1;3;1;2;2;1;4;1;2;2;2;3;1;9;9;9;9;9;9;9;9;3;2;2;1;2;3;9.92;15.938113;0.099934;1;2;437.70228;448.90808;434.00015;455.16417;426.90509;455.02336;405.20225;484.60917;474.22721;458.52841;505.52891;444.3879;498.13252;511.68573;445.00854;431.10558;498.37091;482.6406;484.14353;475.68311;410.19865;457.58851;423.19567;402.2467;413.9955;2;2;2;2;2
50430201;2;15;2;2;3;1;1;1;1;1;2;1;1;2;1;2;5;4;4;1;1;1;2;1;1;2;1;1;1;2;1;1;2;1;1;1;1;2;3;9;2;2;2;2;2;2;1;1;1;1;2;2;1;2;4;3;4;4;4;1;1;3;2;4;1;2;3;1;4;3;2;1;1;1;1;1;1;2;4;4;10.08;16.776961;0.105193;1;2;472.486;515.98636;491.13007;478.39192;436.38181;564.73775;532.32688;473.66135;463.83588;565.73235;501.33059;482.107;442.17642;446.52705;504.20578;468.83389;484.70182;506.27287;482.01263;485.85309;504.14806;505.10924;535.54003;481.30565;505.6642;2;3;3;3;2
50430203;2;17;2;3;5;1;1;1;1;1;2;1;2;2;1;2;4;1;4;3;2;1;1;1;1;2;1;2;1;2;3;3;1;3;4;2;1;2;3;2;3;3;3;3;3;1;1;1;1;1;1;1;1;2;3;2;2;2;3;1;1;3;1;3;1;1;1;1;4;1;1;1;1;1;1;1;3;4;4;4;10;16.776961;0.105193;1;2;618.00063;574.6668;567.09586;573.9898;608.43339;615.40543;559.26232;592.09847;555.76696;517.65252;606.91963;585.3524;624.62459;587.15199;549.20897;477.93827;541.90535;573.93728;616.89365;565.04719;497.78453;547.34052;594.97333;616.0362;523.55247;4;4;4;4;4
50430205;1;10;1;1;1;1;1;1;1;1;2;1;1;2;2;2;5;2;3;1;3;1;2;3;2;3;2;3;1;2;1;2;2;1;1;4;3;4;4;4;4;4;3;4;4;3;2;2;3;2;3;2;1;2;3;2;2;2;2;2;2;1;2;1;2;3;3;4;2;3;4;3;3;3;1;1;2;1;1;3;10.42;16.776961;0.105193;1;2;549.58758;511.90056;504.96725;506.48591;508.98312;528.51832;506.2713;562.5002;554.38533;532.71266;515.94208;504.51794;539.05057;497.82436;491.43743;493.22216;471.67896;513.19866;528.41773;484.05301;533.45754;464.60627;511.64671;549.52237;525.31296;3;3;3;3;3
50430206;2;6;2;1;3;9;1;1;1;2;1;1;2;2;1;2;4;2;4;1;2;1;1;1;1;1;1;1;1;2;2;2;1;2;1;4;4;4;4;4;4;4;4;4;4;2;2;2;1;2;2;2;1;1;3;3;2;2;2;1;2;3;2;1;2;1;3;3;2;4;3;2;1;3;1;1;2;3;1;3;10.33;16.776961;0.105193;1;2;579.17704;491.58977;512.55774;535.23597;511.56774;528.09881;518.84037;549.72026;514.84015;538.00725;535.01181;535.56598;555.7911;516.75551;544.20013;556.47992;531.56901;524.54262;508.2625;528.078;579.76365;551.17103;524.65735;529.02751;536.20594;4;3;3;3;3
50430207;2;11;2;1;5;1;1;1;1;1;2;9;1;2;1;2;5;3;9;3;2;1;1;1;2;3;1;4;4;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;2;4;4;4;4;3;4;1;1;2;1;1;2;2;4;2;2;1;1;2;1;1;4;3;4;3;10.42;16.776961;0.105193;1;2;565.08021;564.24729;533.61663;605.82818;580.67075;621.46201;528.99463;580.84445;564.56738;583.52605;606.39682;557.12674;564.95072;563.89592;609.73303;595.74602;598.17347;591.16522;581.33192;543.35179;594.98364;577.30742;590.24154;602.61721;551.58261;4;4;3;4;4
50430208;2;7;2;1;3;2;1;1;1;2;1;1;1;1;2;2;5;1;3;2;3;1;1;1;1;2;3;2;1;3;1;3;1;1;1;4;4;4;4;4;4;4;4;4;4;2;3;1;2;4;4;4;1;2;4;2;1;2;3;2;1;4;1;1;4;3;4;4;1;4;4;1;4;1;1;2;4;1;1;4;10.33;16.776961;0.105193;1;2;515.57142;455.46228;437.01937;502.98539;439.78903;507.23238;455.89092;457.88462;461.4647;488.18396;492.33532;486.62421;485.89277;467.05414;469.06959;511.31529;423.89801;423.27974;440.15447;484.68975;510.66893;431.90971;433.48126;460.09149;517.26994;3;2;2;3;2
50430209;1;8;1;1;5;1;2;1;2;2;2;2;1;2;1;2;5;3;3;1;1;1;2;1;1;1;1;2;3;1;1;1;1;1;1;3;4;4;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;3;4;3;4;4;1;1;2;1;1;2;1;1;1;4;2;2;1;2;1;2;1;2;3;3;3;10.33;16.776961;0.105193;1;2;579.71837;569.56939;507.79971;590.45001;566.45731;566.46859;598.22831;628.88882;586.20452;610.20752;533.68602;552.71921;549.90516;552.43611;577.23737;561.65485;590.58485;590.18053;606.42647;607.25775;568.11538;591.72761;589.53816;632.40588;630.83887;4;4;3;4;4
50430210;1;9;1;1;3;1;1;1;1;1;1;1;1;1;1;2;5;1;2;2;2;1;1;1;1;1;1;4;3;4;1;1;1;1;1;4;3;4;3;4;4;4;3;4;4;4;1;1;1;3;2;1;1;1;3;3;4;2;4;4;4;3;4;1;4;3;4;3;1;4;4;1;9;4;1;1;4;4;4;4;10.25;16.776961;0.105193;1;2;552.45156;560.45169;528.81406;571.61954;547.24683;558.5112;524.20827;544.55622;588.02751;523.29451;551.95929;569.39512;543.65085;563.09923;516.23307;559.60973;524.10537;504.27776;559.67928;548.6391;527.28595;525.43256;481.17045;541.97169;506.99175;4;4;3;4;3
50430211;1;1;1;3;5;2;1;1;1;2;2;1;2;2;1;2;5;1;3;3;1;1;2;1;2;3;1;1;1;3;3;1;1;1;1;4;4;4;4;4;4;4;4;4;4;4;3;1;1;1;1;1;1;1;2;4;1;3;1;4;3;4;4;1;4;3;4;4;4;4;4;2;4;4;1;1;1;3;4;3;10.67;16.776961;0.105193;1;2;522.34998;499.56799;512.97353;527.82447;506.61799;512.89602;523.09776;497.29795;528.14091;511.6381;502.18059;513.74788;521.50303;491.08997;537.05347;493.99747;500.16689;468.13821;479.80075;547.19698;534.84592;490.56192;468.90744;503.88995;546.9661;3;3;3;3;3
50430212;2;2;2;9;1;1;1;1;1;1;2;1;1;1;1;1;4;1;4;3;3;1;1;1;2;1;1;1;1;2;1;1;1;1;1;4;2;2;4;2;3;4;4;4;4;3;1;1;2;1;1;1;1;1;3;4;2;3;2;4;1;2;1;2;4;4;4;3;1;4;4;2;4;3;1;1;4;3;1;1;10.17;16.776961;0.105193;1;2;506.45728;488.64508;474.02734;521.67964;526.23607;488.56129;470.94553;469.80941;463.50477;474.79609;506.10952;520.71151;516.4533;501.19617;548.82957;494.36507;474.6908;482.85153;532.02777;482.41765;514.2499;474.90656;484.10982;532.43596;485.47215;3;3;2;3;3
50430213;1;3;1;2;5;1;1;1;1;2;1;1;1;2;1;1;5;1;3;1;2;1;1;1;1;1;1;2;1;3;1;2;1;2;1;3;4;4;4;1;3;1;1;4;4;4;2;1;2;2;3;2;1;1;4;2;1;1;1;1;1;1;2;1;4;1;3;4;1;4;3;2;4;4;1;2;2;4;4;4;10.33;16.776961;0.105193;1;2;526.02784;498.50503;532.30792;498.7436;464.2661;508.45273;444.11176;526.99911;511.75173;502.38088;510.75646;498.34935;522.31044;544.23161;511.26106;543.02386;545.89534;549.05155;481.59899;491.74114;541.69562;524.55167;528.21779;514.98446;513.98672;3;3;3;3;2
50430214;2;4;2;2;5;1;1;1;1;2;1;1;2;2;1;2;5;1;3;1;2;1;1;1;1;1;1;2;1;3;1;1;1;2;1;3;4;3;3;2;3;2;3;4;4;4;2;4;2;3;2;2;2;2;3;3;2;1;1;1;1;4;2;1;3;4;1;1;2;1;3;2;1;1;2;1;1;4;2;2;10.58;16.776961;0.105193;1;2;559.84005;508.29803;519.735;514.81819;492.38599;480.08312;541.18107;517.41011;514.12599;537.77042;526.8351;542.65706;515.19244;563.47119;576.32379;557.55474;554.5347;539.50073;555.185;542.53709;537.50198;554.44248;539.15675;578.47269;501.37827;4;3;3;3;3
50430215;2;12;2;1;3;1;2;1;1;1;2;1;1;2;1;2;4;2;3;1;1;2;3;1;4;4;2;2;1;2;1;2;1;1;1;4;3;4;4;4;4;4;4;4;4;2;1;2;2;1;4;2;1;2;3;2;2;3;3;2;3;4;1;2;1;2;2;1;4;3;1;2;3;2;1;1;4;4;4;4;10.92;16.776961;0.105193;1;2;538.27668;579.66009;530.73251;594.2645;504.89894;539.41439;545.9816;527.6352;548.30425;533.91528;548.02313;548.73015;514.3484;529.87511;541.71931;506.55936;568.31973;539.06847;529.31788;521.52551;546.30592;610.19221;582.14914;553.18271;572.66681;3;4;3;4;3
50430216;1;13;1;1;4;1;1;2;1;2;2;2;2;2;1;1;5;1;4;2;3;1;2;1;1;2;2;3;2;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;1;1;2;1;1;1;1;1;1;4;3;3;4;4;1;2;2;1;2;1;2;2;2;4;2;1;2;1;1;1;1;3;3;3;4;9.67;16.776961;0.105193;1;2;573.54158;604.69737;654.9211;534.96983;597.75631;619.99537;603.49526;560.89567;603.61753;588.65807;619.65046;584.68973;552.42678;593.13495;586.26001;594.77735;631.60632;624.59321;611.79462;620.85506;599.09688;652.93201;625.50485;589.84936;620.32396;4;4;5;3;4
50430217;1;5;1;1;3;1;1;1;1;1;2;1;1;2;1;1;5;3;3;2;2;1;2;2;2;1;3;3;1;2;2;1;1;1;1;4;4;3;4;4;2;4;9;4;4;1;1;1;1;1;2;2;1;1;3;4;3;3;4;3;4;3;3;1;3;3;3;2;3;3;3;2;3;2;2;1;2;2;3;2;10.33;16.776961;0.105193;1;2;487.75179;527.03764;535.54095;553.32774;564.89262;543.85219;522.92041;532.91315;472.17781;533.92482;516.48422;563.7289;510.33245;454.36266;525.75308;559.37861;554.93992;591.51825;484.52299;541.80577;538.23749;545.33803;570.82103;464.45387;522.45704;3;3;3;4;4
50430218;1;6;1;1;1;2;2;1;1;2;1;1;1;1;2;2;5;1;3;2;2;1;2;2;3;2;1;3;1;2;2;1;1;1;1;1;4;1;3;2;2;4;1;4;4;4;3;1;2;3;4;4;1;2;3;1;1;1;1;2;1;1;4;1;4;4;4;4;1;4;4;4;4;1;3;4;1;1;2;1;10.58;16.776961;0.105193;1;2;463.84958;483.0912;469.68831;469.40664;464.26169;455.48581;512.09177;448.34913;455.20389;494.63624;446.90038;475.6064;448.10527;506.44927;510.73591;458.7805;470.06978;471.16638;469.56091;455.91445;478.89391;490.61132;491.02604;467.32327;475.68844;2;3;2;2;2
50430219;2;14;2;1;5;1;1;2;1;2;2;2;2;2;1;2;5;4;3;1;2;1;1;1;2;1;1;1;1;3;1;3;1;1;2;4;3;4;1;4;4;4;4;4;4;1;2;2;1;1;3;1;1;3;4;3;4;4;3;1;1;4;3;1;1;1;1;3;3;3;3;2;3;3;2;1;3;3;3;3;10.08;16.776961;0.105193;1;2;619.70827;619.38446;615.16771;599.98727;595.21661;578.25803;522.90049;598.50938;583.0423;610.90047;544.32319;548.47064;580.25538;592.04174;638.71686;607.41312;566.3345;612.51572;588.41343;559.50613;647.05222;609.20934;652.82762;608.57728;620.7409;4;4;4;4;4
50430220;1;15;1;2;5;1;1;2;1;2;2;2;2;2;1;2;5;3;4;2;3;1;1;1;2;1;2;3;2;3;2;3;2;3;1;4;3;4;4;4;4;4;4;4;4;2;3;1;1;2;4;1;1;1;4;3;3;4;4;1;1;4;3;3;1;3;2;3;4;1;1;3;3;1;1;1;3;4;4;4;10.08;16.776961;0.105193;1;2;664.356;597.6026;611.35569;642.21556;694.59611;621.04729;697.51083;650.53648;620.50215;630.89549;646.3338;719.05926;681.40631;607.29798;697.91697;584.10008;668.43313;629.96376;585.71904;631.75081;599.95391;647.59153;630.62722;564.31356;617.59727;5;4;4;5;5
50440101;1;6;1;1;3;2;1;1;1;2;2;2;1;2;1;2;5;3;2;2;2;2;3;2;2;2;3;3;4;2;1;1;1;2;1;4;4;3;4;4;3;4;3;4;4;2;2;1;2;2;2;2;1;1;2;4;3;4;4;1;1;2;4;1;2;2;3;3;3;2;2;2;3;3;1;2;2;3;2;3;9.75;11.09375;0.069559;0;32;573.53192;558.36264;519.50071;598.51758;571.38624;584.38912;560.8257;575.4138;584.44508;572.77317;603.38568;549.24289;619.38132;566.15276;574.94239;548.31929;562.08039;549.84651;550.02449;537.31819;547.01456;584.32004;570.17907;557.08465;558.53019;4;4;3;4;4
50440102;1;17;1;1;3;2;1;1;1;2;1;1;1;2;2;2;5;3;1;2;3;1;1;2;2;1;1;1;1;3;2;1;1;2;1;1;4;3;4;3;3;4;4;4;4;2;2;1;2;2;1;1;1;1;3;4;2;4;3;1;1;2;1;3;1;3;1;2;4;2;1;2;3;2;1;1;4;4;4;4;10.58;11.09375;0.069559;0;32;597.20513;525.37495;600.40695;572.27736;589.14024;601.11126;588.24297;547.74438;547.51043;546.88979;566.43358;576.03538;563.77958;572.26402;570.36537;545.69956;611.3518;615.15907;550.52619;577.32619;508.20573;572.40707;576.01687;539.51235;528.26026;4;3;4;4;4
50440103;2;7;2;1;3;2;1;1;1;1;1;2;1;2;1;1;5;3;3;2;2;1;1;1;2;1;1;1;1;2;2;1;1;1;1;4;4;4;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;3;2;3;4;4;1;1;4;1;3;1;2;2;2;4;2;1;1;2;1;1;1;2;3;4;4;9.83;11.09375;0.069559;0;32;590.76262;572.11214;613.06661;577.46518;600.10154;592.08618;521.40273;622.62104;530.60703;586.6749;581.7874;528.38095;620.82893;556.865;642.34122;600.66204;586.13686;569.80464;590.4225;652.72711;643.63062;629.0458;566.75353;609.68887;674.31594;4;4;4;4;4
50440104;2;8;2;1;3;2;1;1;1;2;2;2;1;2;2;1;5;1;3;1;1;1;3;2;4;2;1;4;1;4;3;1;1;1;1;1;4;4;4;1;1;1;4;4;4;4;4;1;1;1;1;1;1;4;4;2;1;4;4;1;1;4;4;1;4;4;4;4;4;4;4;4;1;1;1;2;1;4;3;4;9.75;11.09375;0.069559;0;32;544.73801;470.51197;490.33491;485.09582;518.35327;492.22255;476.51656;464.50554;449.3596;469.86019;517.44271;483.20282;466.026;430.95375;502.23277;503.79196;478.44388;479.56654;438.72141;485.3904;524.73604;519.45754;520.87599;500.16136;505.47917;3;2;3;3;3
50440105;1;9;1;1;3;1;1;1;1;2;1;1;2;2;1;2;5;3;1;1;3;1;2;2;3;2;1;1;1;2;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;2;2;1;2;1;1;1;1;1;2;4;4;4;4;1;1;3;3;2;2;1;3;2;3;2;2;1;1;1;2;2;2;3;3;3;10.17;11.09375;0.069559;0;32;510.54101;524.30542;556.25299;505.57293;518.51235;495.80037;495.0552;478.57155;510.97731;507.73076;485.90828;507.02568;491.5293;511.56174;519.05463;489.31074;498.63627;493.6412;506.35443;476.76561;500.56913;520.15996;513.9999;528.12921;518.51071;3;3;4;3;3
50440106;2;1;2;3;3;1;1;1;1;2;2;1;1;2;1;1;4;3;3;2;3;1;2;1;2;3;1;2;2;2;1;1;1;1;1;4;3;4;4;3;3;3;4;4;4;1;2;1;1;2;2;1;1;1;4;4;3;4;4;1;1;4;2;2;1;1;3;2;4;2;1;1;2;1;2;2;3;3;3;4;9.83;11.09375;0.069559;0;32;549.11607;569.11919;605.84192;571.12051;633.16;607.52049;572.37626;590.75838;594.93731;611.86974;602.73484;603.2753;613.74376;605.38601;586.88014;567.89036;602.15966;577.18903;595.01367;605.29971;568.73039;582.62254;573.44267;574.59999;605.75768;3;4;4;4;5
50440107;1;18;1;1;4;1;1;1;1;2;1;2;2;2;1;1;5;2;4;1;2;1;1;2;2;1;1;3;1;2;1;1;1;2;1;4;4;4;4;4;4;4;4;4;4;2;9;1;3;2;2;1;1;2;4;4;4;4;4;1;1;3;3;1;9;9;9;9;9;9;3;2;2;2;2;1;1;3;3;3;10.08;11.09375;0.069559;0;32;549.58137;573.32668;555.40793;566.34818;555.58555;593.21463;504.67486;569.0387;579.03423;599.13062;612.62459;557.16741;552.32913;605.03242;602.2365;624.74591;591.59339;534.06288;600.28873;563.87863;609.34487;619.31422;512.83802;603.62143;548.57591;3;4;4;4;4
50440108;1;2;1;1;3;1;1;1;1;1;2;2;1;2;1;1;5;3;3;2;3;1;2;1;2;2;1;1;1;2;2;1;1;2;1;3;3;4;4;3;2;4;4;4;4;2;2;1;1;1;2;1;1;2;3;2;2;4;2;1;1;2;3;3;2;2;4;2;4;2;1;2;3;1;1;1;4;4;4;4;10.08;11.09375;0.069559;0;32;636.03849;680.64586;581.13708;608.84415;622.31584;646.07927;599.89232;619.3096;582.55487;613.40048;631.91965;573.45093;617.74716;580.15803;609.25373;663.88469;628.93336;630.70326;636.12893;644.69989;643.06304;624.62677;610.20575;635.87582;624.97298;5;5;4;4;4
50440109;2;10;2;3;3;1;1;1;1;2;1;2;2;2;2;2;4;4;4;2;3;1;2;3;3;2;1;2;1;4;3;1;2;4;1;3;3;2;4;4;4;4;4;4;4;2;2;2;3;2;3;2;2;2;4;4;3;4;4;1;1;4;2;4;1;1;3;4;4;1;1;3;1;1;1;1;3;4;4;4;10;11.09375;0.069559;0;32;585.34323;591.35771;646.97048;698.37203;711.26914;591.60347;644.91672;626.11058;639.13678;642.31691;632.91784;657.79416;585.90672;609.47097;646.88224;652.81132;581.22706;649.11119;639.48319;649.22542;691.23077;625.09176;701.5477;661.68105;690.81307;4;4;5;5;5
50440110;2;3;2;1;3;2;1;1;1;1;2;1;1;2;2;2;4;3;3;2;3;2;2;3;2;1;1;2;1;2;2;2;1;1;1;4;4;4;4;3;2;3;4;4;4;2;2;1;1;2;1;2;1;1;3;4;3;3;4;1;1;3;3;2;1;1;1;2;3;3;2;1;2;1;1;1;4;4;4;4;10.25;11.09375;0.069559;0;32;565.70153;573.89302;593.22351;594.05758;572.65091;569.22175;623.73879;554.78171;598.95677;596.75216;549.8472;576.85055;541.03385;584.33474;561.38898;567.227;578.01065;580.65975;532.44612;539.62845;587.39823;583.00599;606.40042;573.49426;560.03241;4;4;4;4;4
50440111;2;4;2;2;3;1;1;1;1;2;1;1;2;1;2;2;5;2;3;1;3;1;1;1;2;2;1;1;1;3;2;1;1;1;1;2;2;3;4;3;2;4;3;4;4;2;2;1;1;2;2;1;1;1;4;4;4;4;4;1;1;4;2;4;3;2;2;2;3;3;2;2;3;2;2;2;2;2;2;3;10.67;11.09375;0.069559;0;32;478.33579;458.34433;464.91269;461.78052;507.87476;495.13071;483.26228;514.60121;473.81224;506.43419;494.42298;511.24241;509.33273;451.09143;506.96918;462.54934;479.80794;518.93922;502.28867;500.64132;441.63467;475.73672;501.42904;487.11936;464.06578;3;2;2;2;3
